ID,name,category,energy_kcal,fat_g,fatty_acids_sat_g,fatty_acids_monounsat_g,fatty_acids_polyunsat_g,cholesterol_mg,carbohydrates_g,sugars_g,starch_g,fibres_g,protein_g,salt_g,alcohol_g,water_g,vit_A_activity_re_µg,vit_A_activity_rae_µg,retinol_µg,beta_carotene_activity_µg,beta_carotene_µg,vit_B1_mg,vit_B2_mg,vit_B6_mg,vit_B12_µg,niacin_mg,folate_µg,panthotenic_acid_mg,vit_c_mg,vit_d_µg,vit_e_activity_mg,potassium_mg,sodium_mg,chloride_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,iodide_µg,zinc_mg,split
530,"Milk chocolate, filled with alcohol",sweets,1.603242932945039,0.6982931723546303,1.268656163904299,0.3984377950838307,-0.13320141816770484,-0.3924379654469206,1.976931577618576,3.6916775428702135,-0.4926080197715071,0.1627894358619626,-0.4339050506893602,-0.1463494263710488,0.7699511116164222,-1.804307263606601,-0.1266499524824296,-0.102512323042083,-0.0740267773390669,-0.1500560728956676,-0.14635601934848363,-0.2146359112940902,0.3044707088564524,-0.538493890226876,-0.162552496576084,-0.5020789260591962,-0.1460640017182232,-0.0640490066564012,-0.3459000805575021,-0.19391786236165942,-0.2475524475578518,0.2559771515949771,-0.1414680313962987,-0.1303400091063363,0.5722775526738112,0.3511041378819626,0.09964268632246759,-0.034916888030315306,-0.07406384296163251,-0.18711950145073428,train
531,"Milk chocolate, filled with cream (gianduja, nougat)",sweets,2.091143544698265,1.5730364820622926,1.9191121434348848,1.4374451414193603,0.12159297699576009,-0.3924379654469206,1.4494559355076737,2.842871226191732,-0.510291276301606,0.2880471762065573,-0.1814762904187257,-0.1463494263710488,-0.12265494824935523,-1.9407387918478347,-0.1266499524824296,-0.102512323042083,-0.072181482077955,-0.1522662693701097,-0.14857458244085872,-0.12441231019545371,0.4837569928787947,-0.3321149281521769,-0.1703240895146217,-0.4546143387113878,-0.0690990507168172,0.0505334560638679,-0.3512427614874908,-0.2699994535742671,0.4169612171860781,0.355923195959741,-0.143802553370326,-0.132567516978913,0.6380067771595929,0.7588477517133709,0.2892941026756688,-0.034916888030315306,-0.07406384296163251,-0.05643994796914269,train
532,"Milk partially skimmed, pasteurized",dairy,-0.8764401762007671,-0.4699495373207349,-0.3110226435271232,-0.4491734611372591,-0.3083725648425872,-0.378006001644271,-0.5355181913833548,-0.1315172952782436,-0.5397633705184373,-0.5637054581366865,-0.7082841379400496,-0.1463494263710488,-0.12265494824935523,1.0222741420066437,-0.1249436801840807,-0.1007038897655328,-0.070336186816843,-0.1537397336864044,-0.15005362450244203,-0.2823036121180676,0.1251844248341099,-0.6210454750567557,-0.1495998416785212,-0.5811865716388769,-0.1784242652074508,-0.3361823556170413,-0.3939842089274004,-0.3460810447868748,-0.271842764284784,-0.3436991145936053,-0.1471375847617935,-0.1356860280005205,0.3093606547306839,-0.4255503646540533,-0.3428772851683343,-0.544691105800519,-0.031768176400818006,-0.5791581618955098,train
533,"Milk partially skimmed, UHT",dairy,-0.8707001690036703,-0.4699495373207349,-0.3110226435271232,-0.4491734611372591,-0.3083725648425872,-0.378006001644271,-0.5401451707001171,-0.1386501214688191,-0.5397633705184373,-0.5637054581366865,-0.6863338109599945,-0.1463494263710488,-0.12265494824935523,1.0222741420066437,-0.1249436801840807,-0.1007038897655328,-0.070336186816843,-0.1537397336864044,-0.15005362450244203,-0.2823036121180676,0.1251844248341099,-0.5797696826418158,-0.1780956824531593,-0.5748579599925024,-0.1854210789348513,-0.2359227007368054,-0.3993268898573889,-0.2699994535742671,-0.2683727190380794,-0.3436991145936053,-0.1474710879009402,-0.1356860280005205,0.3093606547306839,-0.4255503646540533,-0.3175904296545741,-0.544691105800519,-0.025133562038337307,-0.5791581618955098,train
534,"Milk, half skimmed 1.5 % fat, UHT",dairy,-0.9338402481717348,-0.5447631098615221,-0.4172195381443617,-0.4901869090189247,-0.3242972145403038,-0.4645977844601682,-0.5308912120665924,-0.1243844690876681,-0.5397633705184373,-0.5637054581366865,-0.697308974450022,-0.1463494263710488,-0.12265494824935523,1.0677513180870548,-0.1590691261510584,-0.1350641220199866,-0.1053967967779702,-0.1581601266352884,-0.15449075068719223,-0.2371918115687493,0.1610416816385785,-0.4972180978119361,-0.1547809036375463,-0.584350877462064,-0.1399417897067477,-0.3075367399369739,-0.3352147186975248,-0.3460810447868748,-0.2683727190380794,-0.3103837664720174,-0.1458035722052065,-0.1347950248514898,0.3093606547306839,-0.3867176395272525,-0.3491989990467743,-0.544691105800519,-0.025133562038337307,-0.5791581618955098,train
535,"Millet risotto, cooked",cereals,-0.3713195428562511,-0.4584397569298447,-0.470317985452981,-0.3261331174922621,-0.21282466665628771,-0.536757603473416,0.3945046512858682,-0.3669005595672344,0.6273315604680825,-0.1879322371029024,-0.6424331569998841,-0.03966738524550021,-0.12265494824935523,0.2841445917784323,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1625805195841725,-0.15892787687194243,-0.1920800110194311,-0.4843889408418539,-0.4146665129820565,-0.2195441781253601,-0.4546143387113878,-0.1758004600596755,-0.6083157045776815,-0.4046695707873776,-0.3460810447868748,-0.1868266557405214,-0.7434832920526605,-0.0434181084871547,-0.0390121863306896,-0.4070878921643374,0.2346059625015601,-0.3112687157761341,0.3572171256390717,-0.09728499323031502,-0.18711950145073428,train
536,"Millet, grain peeled",cereals,0.8685220117166521,-0.4066457451708383,-0.4039449263172069,-0.421831162549482,-0.021728870283688716,-0.536757603473416,2.4303755506612816,-0.359767733376659,2.99688793550132,0.388253368482233,0.1148531238120186,-0.1596846815117424,-0.12265494824935523,-1.6468862694821012,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,0.4394851966710244,-0.1616736296016377,0.6172282973914385,-0.2195441781253601,-0.043254581697048405,-0.0481086095346155,-0.2215998928967718,-0.4260402945073323,-0.3460810447868748,-0.2128519950908059,-0.3103837664720174,-0.1591436977710764,-0.1537288417683921,-0.4169472758372047,1.7102495173199903,0.8582483517352717,2.161033588518254,-0.08733307168659402,1.0543362566243866,train
537,"Millet, wholemeal flakes",cereals,0.8685220117166521,-0.4066457451708383,-0.4172195381443617,-0.4355023118433704,-0.05357816967912192,-0.536757603473416,2.4303755506612816,-0.3526349071860835,3.3741307414767605,0.413304916551152,0.1148531238120186,-0.1596846815117424,-0.12265494824935523,-1.7028581785041457,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,0.4169292963963653,-0.1616736296016377,0.9887104291258966,-0.2195441781253601,-0.043254581697048405,-0.0481086095346155,0.2510527658243398,-0.4260402945073323,-0.3460810447868748,-0.2666376964147271,-0.3103837664720174,-0.1591436977710764,-0.1537288417683921,-0.4136608146129156,1.7102495173199903,0.8582483517352717,2.161033588518254,-0.08733307168659402,1.0543362566243866,train
538,"Minced meat (average of beef, veal, pork, chicken), pan fried (without addition of fat and salt)",meat,-0.2565193989143156,-0.2512637098938194,-0.2048257489098846,-0.1210658780839339,-0.22874931635400433,0.6033675369358974,-0.752986219271183,-0.4667601262352912,-0.5397633705184373,-0.5637054581366865,1.8379537917463484,-0.1463494263710488,-0.12265494824935523,0.2771481031506766,-0.1744255768361984,-0.1513400215089383,-0.1201591588668658,-0.1618437874260251,-0.15818835584115074,0.6199323988682974,0.0534699112251729,1.0299862215408364,0.0006509551332062917,1.3965045678531394,-0.1618068326048745,0.2940211893444409,-0.4260402945073323,0.414734867339202,-0.2163220403375105,0.2226618034733892,-0.1428020439528857,-0.1399182929584163,-0.4452108423660908,-0.1731376513298481,0.352511241460069,0.004296513336622993,-0.09230903245845451,1.2503555868467744,train
539,"Minced meat (average of beef, veal, pork, chicken), raw",meat,-0.3770595500533478,-0.2742832706756,-0.2181003607370395,-0.1347370273778224,-0.22874931635400433,0.3580241522908552,-0.752986219271183,-0.4667601262352912,-0.5397633705184373,-0.5637054581366865,1.3221211077150523,-0.1463494263710488,-0.12265494824935523,0.4520603188445656,-0.1744255768361984,-0.1513400215089383,-0.1220044541279778,-0.1618437874260251,-0.15818835584115074,0.732711900241593,-0.0541018591882321,1.318916768445415,0.005832017092231392,1.3237255339198335,-0.1591830274570992,0.236729957984306,-0.4260402945073323,0.414734867339202,-0.2215271082075674,0.2226618034733892,-0.1441360565094727,-0.1434823055545391,-0.451783764814669,-0.2313867390200493,0.2892941026756688,-0.11334369076419282,-0.09562633963969482,0.8583169264019991,train
540,Minestrone,other,-0.8936601977920574,-0.5274984392751866,-0.4437687617986713,-0.4491734611372591,-0.2924479151448707,-0.5223256396707664,-0.4290976670978218,-0.2813066452803288,-0.2863033602536881,-0.4634992658610107,-0.8290109363303529,-0.026332130104806607,-0.12265494824935523,0.9942881874956214,0.0610400003359478,-0.030174991980075203,-0.1275403399113136,0.4621683505247764,0.46818595723941514,-0.2823036121180676,-0.4843889408418539,-0.538493890226876,-0.2195441781253601,-0.3628494698389582,-0.1618068326048745,-0.6226385124177152,-0.3726134852074456,-0.3460810447868748,-0.2839705724220166,-0.5102758552015451,-0.0300779829212847,-0.0902448673999548,-0.3873691248186028,-0.5226321774710554,-0.7853972566591365,-0.4270509016997028,0.210881167570183,-0.2593665848983536,train
541,Minipic sausage,meat,1.4425227314263296,1.619075603625854,1.5075991767930856,2.01163341176268,0.2808394739729261,0.863142885383589,-0.7159703847370846,-0.4096975167106874,-0.5397633705184373,-0.5637054581366865,1.8160034647662933,0.4404017998194684,-0.12265494824935523,-1.146637332597579,-0.181250666029594,-0.1585737546151391,-0.1293854506428995,-0.1588968587934358,-0.15523027171798393,0.3041497950230695,0.0176126544207044,0.2044703732420404,0.2467513981868987,1.665470562824054,-0.2002893081055774,0.5231861147849798,-0.2176757382377739,0.8712244146148487,-0.2839705724220166,0.4225538922029168,0.4334913804926955,0.4087168960572361,-0.4793893818064524,-0.076055838512846,1.1743340456572733,0.631710935207643,-0.10143162720686551,1.7077340240323453,train
542,"Mirabelle plum, stewed, drained (without addition of sugar)",fruits,-0.7960800754414122,-0.619576682402309,-0.536691044588755,-0.5448715061944789,-0.3242972145403038,-0.536757603473416,0.015092347311359302,0.4034446690149172,-0.5397633705184373,-0.0626744967583077,-0.9716880617007116,-0.1596846815117424,-0.12265494824935523,0.7459128412102992,-0.1112935017972896,-0.1224050890841352,-0.1293856351724256,0.021602519952663497,0.007464355056188697,-0.2146359112940902,-0.5202461976463224,-0.538493890226876,-0.2195441781253601,-0.5685293483461279,-0.1836718755030011,-0.536701665377513,-0.2924732712576154,-0.3460810447868748,0.019641036438401597,-0.3103837664720174,-0.1601442071885166,-0.1570701035772572,-0.4005149697157592,-0.4740912710625542,-0.7917189705375766,-0.5054777044335802,-0.09894364682093522,-0.7751774921178973,train
543,Molasses,sweets,0.3748813927663294,-0.6310864627931992,-0.536691044588755,-0.5448715061944789,-0.3242972145403038,-0.536757603473416,2.356343881593085,4.326499073831432,-0.5397633705184373,-0.5637054581366865,-0.9168122442505736,-0.1330141712303553,-0.12265494824935523,-1.181619775736357,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,-0.1469682104701128,-0.197530886406106,-0.7035970598866352,-0.2195441781253601,-0.6128296298707492,-0.2230289527196292,-0.765866590818052,-0.4260402945073323,-0.3460810447868748,-0.2839879226482501,4.020611489334413,-0.1281279058304288,0.0255855419740357,2.807071185190392,2.0985767685879986,-0.7158584039962962,3.062941819957844,-0.10806624156934622,-0.2524592781915304,train
544,"Molluscs, blue mussel, raw",other,-0.7099799674849606,-0.4757044275161802,-0.470317985452981,-0.4628446104311476,-0.22874931635400433,1.0218944872127338,-0.5956689225012647,-0.4667529934091006,-0.5397633705184373,-0.5637054581366865,0.2355799222023219,-0.06633789552688742,-0.12265494824935523,0.8018847502323435,-0.0396300652666363,-0.008473792661472801,0.025619166760978297,-0.1640539839004672,-0.16040691893352582,-0.05674460937147631,0.0176126544207044,-0.3733907205671167,1.8528806054846805,-0.10654069816079291,0.1005736821726457,-0.350505163457075,-0.4260349518264023,-0.3460049631956622,-0.091400411456145,0.1893464553518013,-0.0634282968359596,-0.0546047414387268,0.0990271363761823,0.0792750619943567,0.6053797965976705,1.7296861734819275,0.9700585923337686,0.20491915899404042,train
545,"Morel, fresh",vegetables,-1.03142037052238,-0.6138217922068638,-0.5234164327616002,-0.5448715061944789,-0.2924479151448707,-0.536757603473416,-0.7298513226873715,-0.4596273000447157,-0.5397633705184373,1.189902906687639,-0.774135118880215,-0.1596846815117424,-0.12265494824935523,1.0782460510286882,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,-0.034188709096817205,-0.34095991362398,-0.4972180978119361,-0.2195441781253601,0.969323281722864,-0.0043785237383621,2.81483536919037,-0.1589062480078985,2.0124482828039647,-0.2510224928045564,0.4225538922029168,-0.1594772009102232,-0.1552880972791958,-0.4070878921643374,-0.3090521892736509,0.09964268632246759,-0.07413028939725412,-0.025133562038337307,-0.513818385154714,test
546,"Morel, stewed (without addition of fat and salt)",vegetables,-1.002720334536896,-0.6080669020114187,-0.5234164327616002,-0.5448715061944789,-0.2924479151448707,-0.536757603473416,-0.7252243433706093,-0.4596273000447157,-0.5397633705184373,1.5656761277214228,-0.7412096284101324,-0.1596846815117424,-0.12265494824935523,1.0257723863205217,-0.1829569383279428,-0.1603821878916893,-0.1293856351724256,-0.1640539839004672,-0.16040691893352582,-0.05674460937147631,-0.34095991362398,-0.4972180978119361,-0.2195441781253601,0.9313516118446172,-0.0629768387053417,2.81483536919037,-0.1856196526578419,2.5450194212922184,-0.2458174249344996,0.355923195959741,-0.1594438505963085,-0.1549985212557608,-0.3939420472671811,-0.3090521892736509,0.2892941026756688,-0.07413028939725412,-0.008547026132135609,-0.513818385154714,train
547,Mortadella,meat,0.6044816806502006,0.9399985605633264,0.8173193617810355,1.150351006247701,0.12159297699576009,0.5456396817252992,-0.7159703847370846,-0.4096975167106874,-0.5397633705184373,-0.5637054581366865,0.7184871157635355,0.12035567644282229,-0.12265494824935523,-0.12165174863138961,-0.1744255768361984,-0.1513400215089383,-0.1201591588668658,-0.1640539839004672,-0.16040691893352582,0.5071528974950018,-0.1258163727971692,0.1219187884121609,0.060233167661994894,0.3522836462013548,-0.1959162995259521,-0.0640490066564012,0.9363433426397798,-0.3460810447868748,-0.2111169724674536,-0.5435912033231329,0.1199984296947518,0.1191408726222591,-0.4537556415492424,-0.3673012769638521,0.1628598251068681,-0.1917704934980704,-0.09562633963969482,0.008899828771652915,train
548,"Mostbröckli (smoked and dried beef), raw",meat,-0.3368794996736703,-0.5217435490797414,-0.4172195381443617,-0.421831162549482,-0.2924479151448707,0.4590478989094019,-0.7298513226873715,-0.4310959952824137,-0.5397633705184373,-0.5637054581366865,2.5293890916180857,0.4670723101008555,-0.12265494824935523,-0.027199152156689815,-0.1795443937312451,-0.1567653213385889,-0.1256950446502017,-0.1640539839004672,-0.16040691893352582,-0.10185640992079462,0.0534699112251729,0.8236072594661374,0.1431301590063966,1.6338275045921813,-0.2230280781179133,0.5231861147849798,0.1937106933713537,-0.3460049631956622,-0.2839705724220166,1.0555455065130872,0.4601716316244354,0.4822246558522687,-0.4793893818064524,0.0210259743041555,0.9846826293040724,0.7493511393084591,-0.10806541224255091,3.0145295588482623,train
549,Mozzarella,dairy,0.2715612632185874,0.4911171253186047,0.9766147037068932,0.2753974514388338,-0.21282466665628771,0.1271127314484625,-0.720597364053847,-0.4168303429012628,-0.5397633705184373,-0.5637054581366865,1.091642674424473,-0.10634366094896812,-0.12265494824935523,-0.013206174901178713,0.166828882833579,0.1904538677590483,0.2083033976110618,-0.0682788033413123,-0.06426918493060542,-0.2597477118434085,0.4120424792698578,-0.4146665129820565,0.1431301590063966,-0.4862573969432601,-0.0830926781716183,-0.5653472810575804,-0.4260402945073323,-0.11783627114905171,-0.2163220403375105,-0.8500924060417419,-0.1134537677079719,0.0233580341014589,1.755403593417883,-0.4255503646540533,1.3007683232260738,-0.5054777044335802,-0.06825855539446192,0.8583169264019991,train
550,"Mueslimix, cereal with fruits and nuts, sweetened ",cereals,0.897222047702136,-0.3088126118482709,-0.4437687617986713,-0.2441062217289308,0.010120429111744083,-0.536757603473416,2.1249949157549697,0.2893194499657096,2.454601401911624,1.966500896824125,0.2026544317322393,-0.1463494263710488,-0.12265494824935523,-1.667875735365368,-0.1710130322395006,-0.1549568880620387,-0.1293856351724256,-0.1353214297327207,-0.13156559873264972,0.4620410969456834,-0.197530886406106,-0.0019085888326583,-0.2195441781253601,0.026360146413070194,0.2029020829358788,0.2510527658243398,-0.3512427614874908,-0.3460810447868748,-0.04455480062563301,0.4225538922029168,-0.1448030627877662,-0.1258849933611828,-0.1836085289126793,1.2054240906715803,1.0478997680884723,0.6709243365745817,-0.09065037886783431,0.6622975961796114,train
551,"Müeslimix, cereal with fruits and nuts, unsweetened",cereals,0.9374020980818134,-0.1476756863758067,-0.3375718671814328,-0.0937235794961568,0.12159297699576009,-0.536757603473416,1.9028999085503795,0.3606477118714644,2.0891474336229154,2.1168101852376395,0.1916792682422118,-0.1596846815117424,-0.12265494824935523,-1.6154020706572012,-0.1727193045378495,-0.1549568880620387,-0.1293856351724256,-0.1382683583653101,-0.13452368285581642,0.4845969972203425,-0.1258163727971692,0.2457461656569803,-0.2195441781253601,0.08331765123044038,0.2352623464251063,0.2796983815044072,-0.2016476954478079,-0.3460810447868748,0.1792631177868133,0.6224459809324443,-0.1554751632404622,-0.1472690689379195,-0.1178793044268974,1.5160858916859867,1.0478997680884723,0.7493511393084591,-0.08816239848190402,0.6622975961796114,train
552,"Müeslimix, crunchy, sweetened (average) ",cereals,1.2760625227105231,0.2896959684780245,0.007568040324592108,0.1523571077938367,0.6311817673226912,-0.536757603473416,1.9630506396682887,0.8314142404494461,1.8238985856714336,1.2901090989633148,-0.016848838068311896,-0.10634366094896812,-0.12265494824935523,-1.7483353545845568,-0.1778381214328962,-0.1567653213385889,-0.1293856351724256,-0.1522662693701097,-0.14857458244085872,0.12370259282579639,-0.2333881432105745,-0.2082875509073575,-0.2195441781253601,-0.2805775184360903,-0.0122499391816877,-0.1356630458565696,-0.3619281233474681,-0.3460810447868748,0.48636212212017,0.1227157591086254,-0.1034486735335694,-0.0791073280370711,-0.2427648309498829,0.8559295645303729,0.6685969353820708,0.474857329739888,-0.09645566643500492,0.3355987124756323,train
553,"Mueslimix, crunchy, with chocolate",cereals,1.3392026018785876,0.3702644312142565,0.1801379940776047,0.234384003557168,0.5834078182295415,-0.536757603473416,1.972304598301814,0.9526722856892292,1.7354823030209396,1.16485135861872,-0.06074949202842219,-0.10634366094896812,-0.12265494824935523,-1.7728230647817012,-0.1778381214328962,-0.1567653213385889,-0.1275403399113136,-0.153003001528257,-0.14931410347165042,0.10114669255113728,-0.2333881432105745,-0.2908391357372371,-0.2195441781253601,-0.4103140571867666,-0.0586038301257163,-0.2215998928967718,-0.4153549326473549,-0.3460810447868748,0.3666455611088614,0.1560311072302134,-0.1101187363165044,-0.0880173595273781,-0.2361919085013047,0.8365132019669725,0.6053797965976705,0.5140707311068269,-0.09894364682093522,0.400938489216428,train
554,"Mueslimix, crunchy, with fruits, sweetened ",cereals,1.2416224795279425,0.2379019567190179,-0.045530406984026696,0.056659062736616896,0.6789557164158408,-0.536757603473416,2.018574391469437,0.8742111975928991,1.8533706798882648,1.265057550894396,-0.0936749824985051,-0.09300840580827452,-0.12265494824935523,-1.7378406216429234,-0.1778381214328962,-0.1585737546151391,-0.1293856351724256,-0.150792805053815,-0.14709554037927533,0.10114669255113728,-0.2692454000150431,-0.2082875509073575,-0.2195441781253601,-0.2584273776737797,-0.0253689649205637,-0.1356630458565696,-0.3085013140475814,-0.3460810447868748,0.498507280483636,0.0227697147438615,-0.0967786107506344,-0.0679697886741874,-0.2756294431927739,0.661765938896369,0.4789455190288698,0.3964305270060105,-0.09562633963969482,0.2702589357348363,train
555,"Mueslimix, crunchy, with nuts and seeds, sweetened ",cereals,1.28180252990762,0.3012057488689147,-0.08535424246549118,0.2753974514388338,0.6152571176249746,-0.536757603473416,1.8473761567492315,0.6174294547321817,1.8474762610448985,1.4153668393079093,0.1916792682422118,-0.11967891608966172,-0.12265494824935523,-1.7448371102706788,-0.1795443937312451,-0.1585737546151391,-0.1293856351724256,-0.1544764658445517,-0.15079314553323372,0.2364820941990921,-0.1258163727971692,-0.084460173662538,-0.2195441781253601,-0.1951412612100352,0.0594674015241675,-0.0497261988163675,-0.4153549326473549,-0.3460810447868748,0.5835233890278986,0.2226618034733892,-0.1167887990994393,-0.0946998831451083,-0.1770356064641011,1.2636731783617814,0.9846826293040724,0.5532841324737654,-0.09562633963969482,0.5969578194388158,train
556,"Mushroom (average), raw",vegetables,-1.03142037052238,-0.6080669020114187,-0.5234164327616002,-0.5448715061944789,-0.2924479151448707,-0.536757603473416,-0.7252243433706093,-0.4524944738541402,-0.533868951675071,0.6638203972403415,-0.6643834839799393,-0.1596846815117424,-0.12265494824935523,1.1377162043646103,-0.1454189477642673,-0.1404894218496371,-0.1293856351724256,-0.0682788033413123,-0.06426918493060542,-0.011632808822158008,0.806472304119011,-0.4559423053969964,-0.2195441781253601,1.6401561162385565,-0.0384879906594397,2.3708283261493253,-0.2283611000977513,1.6320403267409258,-0.2596976059213179,0.4558692403245047,-0.1587434940041003,-0.1494965768104963,-0.4294358284895032,-0.3673012769638521,-0.285981860262374,0.3964305270060105,-0.03591481037736851,-0.3177990549323262,train
557,"Mushroom (average), stewed (without addition of fat and salt)",vegetables,-1.002720334536896,-0.6080669020114187,-0.5234164327616002,-0.5448715061944789,-0.2924479151448707,-0.536757603473416,-0.720597364053847,-0.4524944738541402,-0.533868951675071,0.9393874259984496,-0.620482830019829,-0.1596846815117424,-0.12265494824935523,1.0852425396564438,-0.1385938585708718,-0.1368725552965368,-0.1293856351724256,-0.046913570755039304,-0.042823075037646215,-0.011632808822158008,0.8423295609234795,-0.4972180978119361,-0.2195441781253601,1.5831986114211862,-0.0874656867512437,2.3708283261493253,-0.249731823817706,2.0124482828039647,-0.2562275606746134,0.3892385440813288,-0.158676793376271,-0.1483828228742079,-0.4208910293063515,-0.3673012769638521,-0.2164430075995336,0.4356439283729493,-0.025133562038337307,-0.3177990549323262,train
558,"Mushroom risotto, cooked",other,-0.4631596580097993,-0.4124006353662836,-0.2844734198728136,-0.3534754160800392,-0.276523265447154,-0.4357338568548692,0.1030049543298431,-0.4239631690918383,0.4563934140104606,-0.1879322371029024,-0.5985325030397739,-0.09300840580827452,-0.12265494824935523,0.4625550517861993,-0.135181313974174,-0.111554489424834,-0.0814079583835148,-0.1552131980026991,-0.15153266656402542,-0.2146359112940902,-0.0541018591882321,-0.5797696826418158,-0.1988199302892597,0.051674592998568095,-0.1670544429004248,-0.0926946223364686,-0.4046695707873776,0.11040850248877108,-0.2267321760776243,-0.6968418046824374,-0.0901085479676995,-0.0746523122919176,-0.012712545249646502,-0.4255503646540533,-0.3997727100742945,-0.4662643030666415,-0.08069845732411321,-0.4484786084139179,train
559,"Mushroom sauce, thickened",sauce,-0.4401996292214122,-0.11890123539858091,0.1801379940776047,-0.2577773710228194,-0.24467396605172093,-0.1326626169992289,-0.3596929773463872,-0.181447078612272,-0.2804089414103217,-0.3883446216542539,-0.620482830019829,-0.07967315066758092,-0.12265494824935523,0.6619549776772323,-0.0310987037748919,-0.004856926108372502,0.023773871499866296,-0.1367948940490154,-0.13304464079423312,-0.2146359112940902,0.3761852224653893,-0.5797696826418158,-0.1858672753916969,-0.2299486252650947,-0.1854210789348513,-0.0783718144964349,-0.3832988470674229,-0.04175467993644392,-0.2440824023111472,-0.3103837664720174,-0.0767684224018295,-0.0657422808016106,0.2436314302449021,-0.4061340020906529,-0.3428772851683343,-0.5054777044335802,-0.03591481037736851,-0.513818385154714,train
560,Mushroom soup,other,-0.979760305748509,-0.5620277804478575,-0.470317985452981,-0.5175292076067017,-0.24467396605172093,-0.536757603473416,-0.4985023568492563,-0.3241036024237816,-0.3334587110006181,-0.4384477177920918,-0.9277874077406012,-0.03966738524550021,-0.12265494824935523,1.0852425396564438,-0.1368875862725229,-0.120596655807585,-0.0980156157335223,-0.1198500544116265,-0.11603565708602412,-0.2597477118434085,-0.3051026568195115,-0.6623212674716954,-0.2195441781253601,-0.4862573969432601,-0.1967909012418772,-0.6226385124177152,-0.4260402945073323,-0.3460810447868748,-0.2596976059213179,-0.6502003173122143,-0.0367480457042197,-0.0924723752725316,-0.2164731411555702,-0.5226321774710554,-0.6842498346040959,-0.4662643030666415,-0.06742922859915182,-0.6444979386363057,train
561,"Mushroom, canned",vegetables,-1.0888204424933476,-0.6138217922068638,-0.536691044588755,-0.5448715061944789,-0.3083725648425872,-0.536757603473416,-0.7298513226873715,-0.4667529934091006,-0.5397574760995939,0.0625832435862869,-0.8070606093502978,-0.03966738524550021,-0.12265494824935523,1.1482109373062437,-0.1795443937312451,-0.1585737546151391,-0.1293856351724256,-0.1566866623189937,-0.15301170862560884,-0.2823036121180676,0.1251844248341099,-0.4559423053969964,-0.2195441781253601,0.020031534766695794,-0.1355687811271224,2.098694977188685,-0.3191866759075588,-0.3460810447868748,-0.2839879226482501,-0.476960507079957,-0.0467531398786222,-0.0679697886741874,-0.3282128227813993,-0.3867176395272525,-0.4756332766155749,-0.2309838948650091,0.041212581586469295,-0.513818385154714,train
562,"Mushroom, raw",vegetables,-1.054380399310767,-0.6138217922068638,-0.536691044588755,-0.5448715061944789,-0.3083725648425872,-0.536757603473416,-0.7020894467867977,-0.4453616476635648,-0.5279745328317047,-0.0877260448272267,-0.6424331569998841,-0.1596846815117424,-0.12265494824935523,1.1482109373062437,-0.181250666029594,-0.1603821878916893,-0.1293856351724256,-0.1618437874260251,-0.15818835584115074,-0.10185640992079462,0.5554715064877317,-0.2908391357372371,-0.2195441781253601,0.5326490781230269,-0.0332403803638893,2.084372169348652,-0.3138439949775701,1.0994691882526717,-0.2666376964147271,0.355923195959741,-0.1582432392953802,-0.142145800830993,-0.4333795819586501,-0.4061340020906529,-0.2164430075995336,-0.1525570921311317,0.041212581586469295,-0.513818385154714,train
563,"Mushroom, stewed (without addition of fat and salt)",vegetables,-1.03142037052238,-0.6138217922068638,-0.5234164327616002,-0.5448715061944789,-0.2924479151448707,-0.536757603473416,-0.6974624674700355,-0.4453616476635648,-0.5279745328317047,0.012480147448448596,-0.5875573395497462,-0.1596846815117424,-0.12265494824935523,1.1901898690727777,-0.181250666029594,-0.1603821878916893,-0.1293856351724256,-0.1611070552678778,-0.15744883481035904,-0.10185640992079462,0.5554715064877317,-0.2908391357372371,-0.2195441781253601,0.5041703257143417,-0.0839672798875434,2.084372169348652,-0.3298720377675361,1.4037955531031026,-0.2631676511680225,0.289292499716565,-0.1581431883536362,-0.1396955421711586,-0.4248347827754985,-0.4061340020906529,-0.1532258688151333,-0.1525570921311317,0.06609238544577199,-0.4484786084139179,train
564,Mustard,sauce,-0.4861196867981864,-0.1879599177439227,-0.470317985452981,0.015645614854951192,0.10566832729804358,-0.536757603473416,-0.5771610052342154,-0.2813066452803288,-0.5161856951449721,0.7640265895160171,-0.2692775983389465,0.387060779256694,-0.12265494824935523,0.3016358133478211,-0.1744255768361984,-0.1567653213385889,-0.1293856351724256,-0.1426887513141942,-0.13896080904056662,0.213926193924433,-0.412674427232917,-0.6210454750567557,-0.2195441781253601,-0.2489344602042181,-0.065600643853117,-0.4650876261773445,-0.3993268898573889,-0.3460810447868748,-0.05149489111904221,-0.2104377221072536,0.3868009410121507,0.3908968330766222,0.2436314302449021,1.2248404532349806,0.4157283802444694,0.12193671743743928,0.057799117492671095,-0.12177972470993839,train
